Verfasser*in,Verfasser*in GND,Körperschaft Verfasser*in,Körperschaft Verfasser*in GND,Adressat*in,Adressat*in GND,Körperschaft Adressat*in,Körperschaft Adressat*in GND,Art/Umfang,Physical Description,Beilagen,Enclosures,Datierung Original,Date original,Datierung erschlossen,Date supplied/verified,Datum normalisiert,Poststempel,Entstehungsort Original,Entstehungsort erschlossen,Postanschrift (original),Sprache,Beschreibstoff,Writing Material,Schreibstoff,Writing Instrument,Schreiberhand,Maße,Standort GND,Signatur,Provenienz,Erwerbung,Acquired,Beteiligte,Beteiligte (GND),Hinweis,Note(s),Postanschrift normalisiert,Anmerkungen
"Rascher, Max",http://d-nb.info/gnd/116335602,Rascher und Cie.,http://d-nb.info/gnd/2001535-5,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,19. Mai 1938.,19. Mai 1938.,,,1938-05-19,,Zürich,,,GER,Briefpapier Rascher & CIE. A.=G. Verlag,Rascher & CIE. A.=G. Verlag stationary,"schwarzes Farbband, blaue Tinte","black ribbon, blue ink",Max Rascher,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.240,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit blauer Tinte
"Meulenhoff, Johannes Marius",http://d-nb.info/gnd/119331314,Meulenhoff & Co.,http://d-nb.info/gnd/142661-8,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,19. Mai 1938,19. Mai 1938,,,1938-05-19,,Amsterdam,,,GER,Briefpapier des Import-Boekhandels Meulenhoff & Co.,Import-Boekhandel Meulenhoff & Co. stationary,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",Johannes Marius Meulenhoff,21x27 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.241,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift und Anmerkung mit schwarzer Tinte
"Sauerländer, Remigius",,Verein Schweizerischer Verlags-Buchhändler,http://d-nb.info/gnd/1087595851,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,19. Mai 1938,19. Mai 1938,,,1938-05-19,,Aarau,,,GER,Briefpapier des Vereins Schweizerischer Verlags-Buchhändler,Verein Schweizerischer Verlags-Buchhändler stationary,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",Remigius Sauerländer,21x29 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.242,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit schwarzer Tinte
"Stauffacher, Werner",,Rechtsanwalt Dr. W. Stauffacher,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,20. Mai 1938.,20. Mai 1938.,,,1938-05-20,,Zürich,,,GER,Briefpapier des Rechtsanwalts Dr. W. Stauffacher,Stationery of the lawyer Dr. W. Stauffacher,"schwarzes Farbband, Bleistift","black ribbon, pencil",,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.243,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Korrekturen und Unterschrift mit Bleistift
"Zweig, Stefan",http://d-nb.info/gnd/118637479,"Stauffacher, Werner",,Rechtsanwalt Dr. W. Stauffacher,,,,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,24. Mai 1938.,24. Mai 1938.,,,1938-05-24,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.244,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Zürich, St. Peterstraße 18",
,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,1. Juni 1938.,1. Juni 1938.,,,1938-06-01,,Olten,,,GER,Briefpapier Schweizerisches Vereinssortiment Olten,Schweizerisches Vereinssortiment Olten stationary,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",,21x30 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.245,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit schwarzer Tinte; Korrekturen im Text mit Schreibmaschine; Unterstreichungen mit Schreibmaschine
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,2. Juni 1938.,2. Juni 1938.,,,1938-06-02,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, Bleistift","black carbon paper, pencil",Lotte Altmann,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.246,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,,,Olten,Korrekturen mit Bleistift
,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,9. Juni 1938.,9. Juni 1938.,,,1938-06-09,,Olten,,,GER,Briefpapier Schweizerisches Vereinssortiment Olten,Schweizerisches Vereinssortiment Olten stationary,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",,21x30 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.247,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit schwarzer Tinte; Rostflecken von Büroklammern links oben
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"1 Brief, Typoskriptdurchschlag, 2 Blatt","1 letter, typescript carbon copy, 2 leaves",,,11. Juni 1938.,11. Juni 1938.,,,1938-06-11,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, Bleistift","black carbon paper, pencil",,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.248,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,Als Kopie bezeichnet,Described as copy,Olten,"Korrektur mit Bleistift; am Briefkopf Vermerk ""Kopie""; Rostflecken von Büroklammern links oben"
,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,13. Juni 1938.,13. Juni 1938.,,,1938-06-13,,Olten,,,GER,Briefpapier Schweizerisches Vereinssortiment Olten,Schweizerisches Vereinssortiment Olten stationary,"schwarzes Farbband, violette Stempelfarbe, blauer Farbstift, schwarze Tinte","black ribbon, purple stamp ink, blue crayon, black ink",Lotte Altmann,21x30 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.249,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,,,"London, 49 Hallam Street","Unterschrift mit schwarzer Tinte; links oben mit blauem Farbstift der Vermerk ""Bitte zurück"""
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,14. Juni 1938.,14. Juni 1938.,,,1938-06-14,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,20x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.250,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,Weiterer Durchschlag vorhanden,Second carbon copy attached,Olten,Rostflecken einer Büroklammer links oben; Brief ist in zweifacher Ausführung vorhanden
"Kauffmann, Alfred",,Rechtsanwalt Dr. Alfred Kauffmann,,,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"1 Brief, Typoskriptdurchschlag, 3 Blatt","1 letter, typescript carbon copy, 3 leaves",,,14. Juni 1938.,14. Juni 1938.,,,1938-06-14,,London,,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, blauer Farbstift, schwarze Stempelfarbe","black carbon paper, blue crayon, black stamp ink",Lotte Altmann,20x26 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.251,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,,,Olten,"Unterschrift mit Stempel; links oben auf Blatt 1 der Vermerk ""Bitte zurück"""
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Kauffmann, Alfred",,,,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,14. Juni 1938.,14. Juni 1938.,,,1938-06-14,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,20x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.252,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 16 Coleman Street",Rostflecken von Büroklammern links oben
"Kauffmann, Alfred",,Rechtsanwalt Dr. Alfred Kauffmann,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",Schreiben an das Schweizerische Vereinssortiment,Letter to Schweizerisches Vereinssortiment,15. Juni 1938.,15. Juni 1938.,,,1938-06-15,,London,,,GER,Briefpapier Rechtsanwalt Dr. Alfred Kauffmann,Stationery of the lawyer Dr Alfred Kauffmann,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",,20x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.253,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit schwarzer Tinte; Rostflecken von Büroklammern links oben
,,J. Strobl Vereinigte Wiener Großbuchbinderien AG,,"Altmann, Lotte ",https://d-nb.info/gnd/116001151,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",Schreiben an das Schweizerische Vereinssortiment,Letter to Schweizerisches Vereinssortiment,17. Juni 1938.,17. Juni 1938.,,,1938-06-17,,,Wien,,GER,Briefpapier J. Strobl Vereinigte Wiener Großbuchbinderien AG,J. Strobl Vereinigte Wiener Großbuchbinderien AG stationary,"schwarzes Farbband, schwarze Tinte, grüne Tinte, rote Stempelfarbe","black ribbon, black ink, green ink, red stamp ink",,,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.254,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 50 Woodstock Road",
,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,22. Juni 1938.,22. Juni 1938.,,,1938-06-22,,Olten,,,GER,Briefpapier Schweizerisches Vereinssortiment Olten,Schweizerisches Vereinssortiment Olten stationary,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",,21x30 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.255,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit schwarzer Tinte
"Meulenhoff, Johannes Marius",http://d-nb.info/gnd/119331314,Meulenhoff & Co.,http://d-nb.info/gnd/142661-8,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,5. 7. 1938.,5. 7. 1938.,,,1938-07-05,,Amsterdam,,,GER,Briefpapier des Import-Boekhandels Meulenhoff & Co.,Import-Boekhandel Meulenhoff & Co. stationary,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",Johannes Marius Meulenhoff,21x27 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.256,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit schwarzer Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,,,Meulenhoff & Co.,http://d-nb.info/gnd/142661-8,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,6. Juli 1938.,6. Juli 1938.,,,1938-07-06,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.257,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Amsterdam, Beulingstraat 2–4",
,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,8. Juli 1938.,8. Juli 1938.,,,1938-07-08,,Olten,,,GER,Briefpapier Schweizerisches Vereinssortiment Olten,Schweizerisches Vereinssortiment Olten stationary,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",,21x15 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.258,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift und Anmerkung mit schwarzer Tinte
"Meulenhoff, Johannes Marius",http://d-nb.info/gnd/119331314,Meulenhoff & Co.,http://d-nb.info/gnd/142661-8,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 2 Blatt","1 letter, typescript, 2 leaves",,,12. 7. 1938,12. 7. 1938,,,1938-07-12,,Amsterdam,,,GER,Briefpapier des Import-Boekhandels Meulenhoff & Co.,Import-Boekhandel Meulenhoff & Co. stationary,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",Johannes Marius Meulenhoff,21x27 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.259,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift und Anmerkung mit schwarzer Tinte
"Geiringer, Josef",,Rechtsanwalt Dr. Josef Geiringer,,,,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,13. Juli 1938.,13. Juli 1938.,,,1938-07-13,,Wien,,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, violette Stempelfarbe","black carbon paper, purple stamp ink",,21x30 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.260,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Wien, Aegidigasse 6",Stempel des Anwalts links oben
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,,,Meulenhoff & Co.,http://d-nb.info/gnd/142661-8,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,14. Juli 1938.,14. Juli 1938.,,,1938-07-14,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,20x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.261,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Amsterdam, Beulingstraat 2–4",
"Tressl, Otto J. ",,,,,,"Cassell & Company, Ltd.",http://d-nb.info/gnd/251858-2,"1 Brief, Typoskript, 2 Blatt","1 letter, typescript, 2 leaves",,,20. Juli 1938,20. Juli 1938,,,1938-07-20,,Wien,,,GER,Briefpapier von Otto J. Tressl,Otto J. Tressl stationary,"schwarzes Farbband, grüne Tinte","black ribbon, green ink",Otto J. Tressl,18x24 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.262,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, La Belle Sauvage",Unterschrift und Ergänzung mit grüner Tinte
,http://d-nb.info/gnd/119331314,Meulenhoff & Co.,http://d-nb.info/gnd/142661-8,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,22 Juli 1938.,22 Juli 1938.,,,1938-07-22,,Amsterdam,,,GER,Briefpapier der Gross-Buchhandlung Meulenhoff & Co.,Gross-Buchhandlung Meulenhoff & Co. stationary,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",Johannes Marius Meulenhoff,21x27 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.263,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift und Korrekturen im Text mit schwarzer Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,"Meulenhoff, Johannes Marius",http://d-nb.info/gnd/119331314,Meulenhoff & Co.,http://d-nb.info/gnd/142661-8,,,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,29. Juli 1938.,29. Juli 1938.,,,1938-07-29,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,20x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.264,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Amsterdam, Rokin 44",
"Tressl, Otto J. ",,,,"Cassell & Company, Ltd.",,,,"1 Postkarte, Typoskript und Manuskript, 1 Blatt","1 postcard, typescript, manuscript, 1 leaf",,,19. August 1938.,19. August 1938.,,,1938-08-19,,Wien,,,GER; ENG,Schreibmaschinenpapier,Typewriter paper,"schwarzes Farbband, Bleistift, blaue Stempelfarbe","black ribbon, pencil, blue stamp ink",Otto J. Tressl,15x10 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.265,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, La Belle Sauvage",Unterschrift und englische Formulierung mit Bleistift
"Altmann, Manfred",http://d-nb.info/gnd/137723520,,,,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,"7. Jan, 47","7. Jan, 47",,,1947-01-07,,London,,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, schwarze Tinte","black carbon paper, black ink",Manfred Altmann,20x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1AN.1,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,Olten,Rostflecken von Büroklammer links oben; handschriftliche Unterschrift fehlt; Beantwortung des Briefes mit schwarzer Tinte handschriftlich aufgeschrieben
,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"Altmann, Manfred",http://d-nb.info/gnd/137723520,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,14. Januar 1947.,14. Januar 1947.,,,1947-01-14,,Olten,,,GER,Briefpapier Schweizerisches Vereinssortiment Olten,Schweizerisches Vereinssortiment Olten stationary,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",,21x30 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1AN.2,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 352 Finchley Road",Unterschrift mit schwarzer Tinte
"David, H.",,Rechtsanwälte Dr. H. David & Dr. H. Gwalter,,"Altmann, Manfred",http://d-nb.info/gnd/137723520,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,27. Januar 1947.,27. Januar 1947.,,,1947-01-27,,Zürich,,,GER,Briefpapier Rechtsanwälte Dr. H. David & Dr. H. Gwalter,Rechtsanwälte Dr. H. David & Dr. H. Gwalter stationary,"schwarzes Farbband, blaue Tinte, Bleistift","black ribbon, blue ink, pencil",H. David,21x30 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1AN.3,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 352 Finchley Road",Unterschrift mit blauer Tinte; Anmerkung mit Bleistift
"David, H.",,Rechtsanwälte Dr. H. David & Dr. H. Gwalter,,"Altmann, Manfred",http://d-nb.info/gnd/137723520,,,"3 Briefe (Abschrift), Typoskript, 1 Blatt","3 letters (copied), typescript, 1 leaf",,,14. 2. 47.,14. 2. 47.,,,1947-02-14,,Zürich,,,GER,Schreibmaschinenpapier,Typewriter paper,violettes Farbband,purple ribbon,,20x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1AN.4,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,"Abschriften von drei Briefen, datiert 14. 2. 1947, September 1947, 18. September 1947","Copies of three letters, dated 14. 2. 1947, September 1947, 18. September 1947",,drei Briefe sind auf einem Blatt abgetippt: 14.2.47 von Dr. David an Schweizer Vereinssortiment; Sept.47 Schweizer Vereinssortiment an Dr. David; 18.Sep.47 Brief des Dr. David an Dr. Altmann
"David, H.",,Rechtsanwälte Dr. H. David & Dr. H. Gwalter,,"Altmann, Manfred",http://d-nb.info/gnd/137723520,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf","Schreiben an das Schweizerische Vereinssortiment, Durchschlag mit Textverlust beschädigt","Letter to Schweizerisches Vereinssortiment, carbon copy damaged with loss of text",9. September 1947.,9. September 1947.,,,1947-09-09,,Zürich,,,GER,Briefpapier Rechtsanwälte Dr. H. David & Dr. H. Gwalter,Rechtsanwälte Dr. H. David & Dr. H. Gwalter stationary,"schwarzes Farbband, schwarze Tinte, violette Stempelfarbe",black ribbon,,"21x15 cm, 21x30 cm",http://d-nb.info/gnd/1047605287,SZ-AAP/B1AN.5,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,Rückseitig Durchschlag eines Schreibens von Manfred Altmann an Rechtsanwalt H. David,"On the reverse, carbon copy of a letter to lawyer H. David","London, 352 Finchley Road",Unterschrift mit schwarzer Tinte; auf der Rückseite ist ein Antwortbrief von Dr. Altmann an Dr. David vom 27.10.47; Beilage: lila Stempel auf Durchschlag für Unterschrift; in der Mitte des Blattes ist ein großes Loch
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,,,,,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,o. D. ,n. d.,,,,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.266,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,Undatierter Entwurf für ein Anwaltsschreiben an den Herbert Reichner Verlag (wohl 1938),Undated draft for a lawyer's letter to Herbert Reichner Verlag (probably 1938),"Zürich, St. Peterstraße 18","Brief ist nur als ""Entwurf"" gekennzeichnet"
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,,,,,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,o. D. ,n. d.,,,,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.267,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,Undatierter Entwurf für ein Anwaltsschreiben an den Herbert Reichner Verlag (wohl 1938),Undated draft for a lawyer's letter to Herbert Reichner Verlag (probably 1938),"Zürich, Hauptpostlagernd","Brief ist nur als ""Entwurf"" gekennzeichnet"
